"Plot Title: flam.mid"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1282988, SEN S/N: 1282988, LBL: k)","Temp, °C (LGR S/N: 1282988, SEN S/N: 1282988, LBL: temp)","Button Down (LGR S/N: 1282988)","Button Up (LGR S/N: 1282988)","Host Connected (LGR S/N: 1282988)","Stopped (LGR S/N: 1282988)","End Of File (LGR S/N: 1282988)"
12180,11/01/20 02:25:49 PM,94.29,65.671,,,,,
12181,11/01/20 02:25:50 PM,94.61,65.671,,,,,
12182,11/01/20 02:25:51 PM,95.27,65.720,,,,,
12183,11/01/20 02:25:52 PM,95.60,65.671,,,,,
12184,11/01/20 02:25:53 PM,95.92,65.720,,,,,
12185,11/01/20 02:25:54 PM,96.25,65.720,,,,,
12186,11/01/20 02:25:55 PM,97.23,65.720,,,,,
12187,11/01/20 02:25:56 PM,98.21,65.770,,,,,
12188,11/01/20 02:25:57 PM,98.54,65.720,,,,,
12189,11/01/20 02:25:58 PM,99.53,65.770,,,,,
12190,11/01/20 02:25:59 PM,99.53,65.720,,,,,
12191,11/01/20 02:26:00 PM,99.20,65.770,,,,,
12192,11/01/20 02:26:01 PM,98.87,65.770,,,,,
12193,11/01/20 02:26:02 PM,97.23,65.770,,,,,
12194,11/01/20 02:26:03 PM,96.25,65.770,,,,,
12195,11/01/20 02:26:04 PM,95.27,65.820,,,,,
12196,11/01/20 02:26:05 PM,95.27,65.820,,,,,
12197,11/01/20 02:26:06 PM,95.60,65.820,,,,,
12198,11/01/20 02:26:07 PM,95.92,65.820,,,,,
12199,11/01/20 02:26:08 PM,95.92,65.820,,,,,
12200,11/01/20 02:26:09 PM,94.29,65.820,,,,,
12201,11/01/20 02:26:10 PM,94.94,65.820,,,,,
12202,11/01/20 02:26:11 PM,95.60,65.820,,,,,
12203,11/01/20 02:26:12 PM,96.25,65.869,,,,,
12204,11/01/20 02:26:13 PM,96.90,65.869,,,,,
12205,11/01/20 02:26:14 PM,97.56,65.869,,,,,
12206,11/01/20 02:26:15 PM,98.21,65.869,,,,,
12207,11/01/20 02:26:16 PM,99.20,65.869,,,,,
12208,11/01/20 02:26:17 PM,99.53,65.919,,,,,
12209,11/01/20 02:26:18 PM,99.53,65.869,,,,,
12210,11/01/20 02:26:19 PM,99.85,65.869,,,,,
12211,11/01/20 02:26:20 PM,99.85,65.919,,,,,
12212,11/01/20 02:26:21 PM,99.20,65.869,,,,,
12213,11/01/20 02:26:22 PM,99.53,65.869,,,,,
12214,11/01/20 02:26:23 PM,99.53,65.919,,,,,
12215,11/01/20 02:26:24 PM,99.85,65.919,,,,,
12216,11/01/20 02:26:25 PM,99.85,65.919,,,,,
12217,11/01/20 02:26:26 PM,100.51,65.919,,,,,
12218,11/01/20 02:26:27 PM,99.53,65.919,,,,,
12219,11/01/20 02:26:28 PM,99.53,65.919,,,,,
12220,11/01/20 02:26:29 PM,99.53,65.919,,,,,
12221,11/01/20 02:26:30 PM,99.85,65.919,,,,,
12222,11/01/20 02:26:31 PM,100.51,65.919,,,,,
12223,11/01/20 02:26:32 PM,101.17,65.919,,,,,
12224,11/01/20 02:26:33 PM,101.82,65.969,,,,,
12225,11/01/20 02:26:34 PM,101.49,65.919,,,,,
12226,11/01/20 02:26:35 PM,101.82,65.969,,,,,
12227,11/01/20 02:26:36 PM,100.18,65.969,,,,,
12228,11/01/20 02:26:37 PM,99.20,65.969,,,,,
12229,11/01/20 02:26:38 PM,97.89,65.969,,,,,
12230,11/01/20 02:26:39 PM,97.23,65.969,,,,,
12231,11/01/20 02:26:40 PM,96.25,65.969,,,,,
12232,11/01/20 02:26:41 PM,96.25,65.969,,,,,
12233,11/01/20 02:26:42 PM,96.25,65.969,,,,,
12234,11/01/20 02:26:43 PM,95.60,65.969,,,,,
12235,11/01/20 02:26:44 PM,95.92,65.969,,,,,
12236,11/01/20 02:26:45 PM,95.27,65.969,,,,,
12237,11/01/20 02:26:46 PM,94.61,65.969,,,,,
12238,11/01/20 02:26:47 PM,93.31,65.969,,,,,
12239,11/01/20 02:26:48 PM,92.65,65.969,,,,,
12240,11/01/20 02:26:49 PM,92.33,65.969,,,,,
12241,11/01/20 02:26:50 PM,92.33,65.969,,,,,
12242,11/01/20 02:26:51 PM,92.33,65.969,,,,,
12243,11/01/20 02:26:52 PM,92.00,65.969,,,,,
12244,11/01/20 02:26:53 PM,92.00,65.969,,,,,
12245,11/01/20 02:26:54 PM,92.98,65.969,,,,,
12246,11/01/20 02:26:55 PM,92.98,65.969,,,,,
12247,11/01/20 02:26:56 PM,92.65,65.969,,,,,
12248,11/01/20 02:26:57 PM,93.63,65.969,,,,,
12249,11/01/20 02:26:58 PM,94.29,65.969,,,,,
12250,11/01/20 02:26:59 PM,94.94,65.969,,,,,
12251,11/01/20 02:27:00 PM,95.92,65.969,,,,,
12252,11/01/20 02:27:01 PM,96.58,65.969,,,,,
12253,11/01/20 02:27:02 PM,97.89,65.969,,,,,
12254,11/01/20 02:27:03 PM,97.56,65.969,,,,,
12255,11/01/20 02:27:04 PM,97.56,65.969,,,,,
12256,11/01/20 02:27:05 PM,97.56,66.019,,,,,
12257,11/01/20 02:27:06 PM,97.23,65.969,,,,,
12258,11/01/20 02:27:07 PM,96.58,65.969,,,,,
12259,11/01/20 02:27:08 PM,96.58,66.019,,,,,
12260,11/01/20 02:27:09 PM,97.23,65.969,,,,,
12261,11/01/20 02:27:10 PM,97.89,65.969,,,,,
12262,11/01/20 02:27:11 PM,98.54,65.969,,,,,
12263,11/01/20 02:27:12 PM,98.87,66.019,,,,,
12264,11/01/20 02:27:13 PM,99.85,66.019,,,,,
12265,11/01/20 02:27:14 PM,100.18,66.019,,,,,
12266,11/01/20 02:27:15 PM,100.51,66.019,,,,,
12267,11/01/20 02:27:16 PM,100.18,66.019,,,,,
12268,11/01/20 02:27:17 PM,100.18,66.019,,,,,
12269,11/01/20 02:27:18 PM,99.20,66.019,,,,,
12270,11/01/20 02:27:19 PM,98.87,66.019,,,,,
12271,11/01/20 02:27:20 PM,98.21,65.969,,,,,
12272,11/01/20 02:27:21 PM,98.21,65.969,,,,,
12273,11/01/20 02:27:22 PM,98.54,65.969,,,,,
12274,11/01/20 02:27:23 PM,99.20,66.019,,,,,
12275,11/01/20 02:27:24 PM,99.85,66.019,,,,,
12276,11/01/20 02:27:25 PM,100.84,65.969,,,,,
12277,11/01/20 02:27:26 PM,100.51,66.019,,,,,
12278,11/01/20 02:27:27 PM,99.85,66.019,,,,,
12279,11/01/20 02:27:28 PM,99.85,66.019,,,,,
12280,11/01/20 02:27:29 PM,100.18,66.019,,,,,
12281,11/01/20 02:27:30 PM,99.53,66.019,,,,,
12282,11/01/20 02:27:31 PM,99.85,66.019,,,,,
12283,11/01/20 02:27:32 PM,99.53,66.019,,,,,
12284,11/01/20 02:27:33 PM,98.54,66.019,,,,,
12285,11/01/20 02:27:34 PM,99.20,66.019,,,,,
12286,11/01/20 02:27:35 PM,99.53,66.019,,,,,
12287,11/01/20 02:27:36 PM,99.20,66.019,,,,,
12288,11/01/20 02:27:37 PM,99.20,66.019,,,,,
12289,11/01/20 02:27:38 PM,99.20,66.019,,,,,
12290,11/01/20 02:27:39 PM,99.20,66.019,,,,,
12291,11/01/20 02:27:40 PM,98.21,66.019,,,,,
12292,11/01/20 02:27:41 PM,98.87,66.019,,,,,
12293,11/01/20 02:27:42 PM,98.87,66.019,,,,,
12294,11/01/20 02:27:43 PM,100.84,66.019,,,,,
12295,11/01/20 02:27:44 PM,101.49,66.019,,,,,
12296,11/01/20 02:27:45 PM,102.15,65.969,,,,,
12297,11/01/20 02:27:46 PM,102.48,66.019,,,,,
12298,11/01/20 02:27:47 PM,102.81,66.019,,,,,
12299,11/01/20 02:27:48 PM,102.48,65.969,,,,,
12300,11/01/20 02:27:49 PM,102.48,66.019,,,,,
12301,11/01/20 02:27:50 PM,102.15,66.019,,,,,
12302,11/01/20 02:27:51 PM,101.17,66.019,,,,,
12303,11/01/20 02:27:52 PM,100.51,66.019,,,,,
12304,11/01/20 02:27:53 PM,99.85,66.019,,,,,
12305,11/01/20 02:27:54 PM,100.18,66.019,,,,,
12306,11/01/20 02:27:55 PM,98.87,66.019,,,,,
12307,11/01/20 02:27:56 PM,97.89,66.019,,,,,
12308,11/01/20 02:27:57 PM,97.23,66.019,,,,,
12309,11/01/20 02:27:58 PM,96.25,66.019,,,,,
12310,11/01/20 02:27:59 PM,95.92,66.019,,,,,
12311,11/01/20 02:28:00 PM,95.60,66.019,,,,,
12312,11/01/20 02:28:01 PM,93.96,66.019,,,,,
12313,11/01/20 02:28:02 PM,94.61,66.019,,,,,
12314,11/01/20 02:28:03 PM,95.27,66.069,,,,,
12315,11/01/20 02:28:04 PM,95.27,66.019,,,,,
12316,11/01/20 02:28:05 PM,93.31,66.019,,,,,
12317,11/01/20 02:28:06 PM,92.65,66.069,,,,,
12318,11/01/20 02:28:07 PM,90.69,66.069,,,,,
12319,11/01/20 02:28:08 PM,90.69,66.069,,,,,
12320,11/01/20 02:28:09 PM,89.71,66.069,,,,,
12321,11/01/20 02:28:10 PM,89.06,66.069,,,,,
12322,11/01/20 02:28:11 PM,89.39,66.069,,,,,
12323,11/01/20 02:28:12 PM,89.06,66.069,,,,,
12324,11/01/20 02:28:13 PM,89.39,66.069,,,,,
12325,11/01/20 02:28:14 PM,89.71,66.069,,,,,
12326,11/01/20 02:28:15 PM,90.04,66.069,,,,,
12327,11/01/20 02:28:16 PM,90.04,66.119,,,,,
12328,11/01/20 02:28:17 PM,89.71,66.119,,,,,
12329,11/01/20 02:28:18 PM,89.39,66.069,,,,,
12330,11/01/20 02:28:19 PM,89.06,66.119,,,,,
12331,11/01/20 02:28:20 PM,88.73,66.119,,,,,
12332,11/01/20 02:28:21 PM,88.41,66.119,,,,,
12333,11/01/20 02:28:22 PM,87.75,66.119,,,,,
12334,11/01/20 02:28:23 PM,88.41,66.119,,,,,
12335,11/01/20 02:28:24 PM,90.04,66.169,,,,,
12336,11/01/20 02:28:25 PM,90.69,66.119,,,,,
12337,11/01/20 02:28:26 PM,89.39,66.119,,,,,
12338,11/01/20 02:28:27 PM,88.41,66.119,,,,,
12339,11/01/20 02:28:28 PM,88.08,66.119,,,,,
12340,11/01/20 02:28:29 PM,89.06,66.169,,,,,
12341,11/01/20 02:28:30 PM,89.39,66.169,,,,,
12342,11/01/20 02:28:31 PM,90.69,66.169,,,,,
12343,11/01/20 02:28:32 PM,91.02,66.169,,,,,
12344,11/01/20 02:28:33 PM,89.71,66.169,,,,,
12345,11/01/20 02:28:34 PM,89.39,66.169,,,,,
12346,11/01/20 02:28:35 PM,89.71,66.169,,,,,
12347,11/01/20 02:28:36 PM,90.36,66.169,,,,,
12348,11/01/20 02:28:37 PM,91.34,66.169,,,,,
12349,11/01/20 02:28:38 PM,89.39,66.169,,,,,
12350,11/01/20 02:28:39 PM,89.39,66.219,,,,,
12351,11/01/20 02:28:40 PM,89.06,66.219,,,,,
12352,11/01/20 02:28:41 PM,88.41,66.219,,,,,
12353,11/01/20 02:28:42 PM,87.75,66.219,,,,,
12354,11/01/20 02:28:43 PM,87.10,66.219,,,,,
12355,11/01/20 02:28:44 PM,86.12,66.219,,,,,
12356,11/01/20 02:28:45 PM,84.82,66.219,,,,,
12357,11/01/20 02:28:46 PM,83.84,66.219,,,,,
12358,11/01/20 02:28:47 PM,84.49,66.219,,,,,
12359,11/01/20 02:28:48 PM,83.19,66.219,,,,,
12360,11/01/20 02:28:49 PM,83.51,66.219,,,,,
12361,11/01/20 02:28:50 PM,83.51,66.219,,,,,
12362,11/01/20 02:28:51 PM,83.51,66.219,,,,,
12363,11/01/20 02:28:52 PM,84.16,66.219,,,,,
12364,11/01/20 02:28:53 PM,84.82,66.219,,,,,
12365,11/01/20 02:28:54 PM,84.49,66.219,,,,,
12366,11/01/20 02:28:55 PM,83.51,66.219,,,,,
12367,11/01/20 02:28:56 PM,83.19,66.269,,,,,
12368,11/01/20 02:28:57 PM,82.53,66.269,,,,,
12369,11/01/20 02:28:58 PM,82.86,66.269,,,,,
12370,11/01/20 02:28:59 PM,83.51,66.269,,,,,
12371,11/01/20 02:29:00 PM,83.84,66.269,,,,,
12372,11/01/20 02:29:01 PM,83.19,66.269,,,,,
12373,11/01/20 02:29:02 PM,83.19,66.269,,,,,
12374,11/01/20 02:29:03 PM,82.86,66.269,,,,,
12375,11/01/20 02:29:04 PM,83.19,66.269,,,,,
12376,11/01/20 02:29:05 PM,83.51,66.269,,,,,
12377,11/01/20 02:29:06 PM,82.86,66.269,,,,,
12378,11/01/20 02:29:07 PM,82.53,66.269,,,,,
12379,11/01/20 02:29:08 PM,84.16,66.269,,,,,
12380,11/01/20 02:29:09 PM,85.14,66.269,,,,,
12381,11/01/20 02:29:10 PM,85.14,66.269,,,,,
12382,11/01/20 02:29:11 PM,84.82,66.269,,,,,
12383,11/01/20 02:29:12 PM,85.14,66.269,,,,,
12384,11/01/20 02:29:13 PM,85.47,66.269,,,,,
12385,11/01/20 02:29:14 PM,85.80,66.269,,,,,
12386,11/01/20 02:29:15 PM,86.12,66.269,,,,,
12387,11/01/20 02:29:16 PM,86.45,66.269,,,,,
12388,11/01/20 02:29:17 PM,86.77,66.269,,,,,
12389,11/01/20 02:29:18 PM,86.77,66.269,,,,,
12390,11/01/20 02:29:19 PM,87.10,66.269,,,,,
12391,11/01/20 02:29:20 PM,86.77,66.269,,,,,
12392,11/01/20 02:29:21 PM,86.12,66.320,,,,,
12393,11/01/20 02:29:22 PM,85.14,66.269,,,,,
12394,11/01/20 02:29:23 PM,83.51,66.269,,,,,
12395,11/01/20 02:29:24 PM,82.21,66.269,,,,,
12396,11/01/20 02:29:25 PM,81.23,66.269,,,,,
12397,11/01/20 02:29:26 PM,79.93,66.320,,,,,
12398,11/01/20 02:29:27 PM,78.95,66.269,,,,,
12399,11/01/20 02:29:28 PM,78.30,66.269,,,,,
12400,11/01/20 02:29:29 PM,77.65,66.269,,,,,
12401,11/01/20 02:29:30 PM,76.67,66.269,,,,,
12402,11/01/20 02:29:31 PM,76.02,66.269,,,,,
12403,11/01/20 02:29:32 PM,75.04,66.269,,,,,
12404,11/01/20 02:29:33 PM,74.39,66.269,,,,,
12405,11/01/20 02:29:34 PM,74.39,66.269,,,,,
12406,11/01/20 02:29:35 PM,74.06,66.320,,,,,
12407,11/01/20 02:29:36 PM,73.09,66.320,,,,,
12408,11/01/20 02:29:37 PM,73.74,66.320,,,,,
12409,11/01/20 02:29:38 PM,72.76,66.269,,,,,
12410,11/01/20 02:29:39 PM,71.78,66.269,,,,,
12411,11/01/20 02:29:40 PM,72.11,66.269,,,,,
12412,11/01/20 02:29:41 PM,72.43,66.269,,,,,
12413,11/01/20 02:29:42 PM,73.41,66.269,,,,,
12414,11/01/20 02:29:43 PM,73.09,66.269,,,,,
12415,11/01/20 02:29:44 PM,73.09,66.269,,,,,
12416,11/01/20 02:29:45 PM,72.11,66.320,,,,,
12417,11/01/20 02:29:46 PM,72.11,66.269,,,,,
12418,11/01/20 02:29:47 PM,71.78,66.320,,,,,
12419,11/01/20 02:29:48 PM,71.13,66.269,,,,,
12420,11/01/20 02:29:49 PM,71.46,66.269,,,,,
12421,11/01/20 02:29:50 PM,73.74,66.269,,,,,
12422,11/01/20 02:29:51 PM,77.00,66.269,,,,,
12423,11/01/20 02:29:52 PM,81.23,66.269,,,,,
12424,11/01/20 02:29:53 PM,85.14,66.269,,,,,
12425,11/01/20 02:29:54 PM,89.39,66.269,,,,,
12426,11/01/20 02:29:55 PM,90.69,66.269,,,,,
12427,11/01/20 02:29:56 PM,92.33,66.269,,,,,
12428,11/01/20 02:29:57 PM,94.29,66.269,,,,,
12429,11/01/20 02:29:58 PM,95.27,66.269,,,,,
12430,11/01/20 02:29:59 PM,95.92,66.269,,,,,
12431,11/01/20 02:30:00 PM,97.23,66.269,,,,,
12432,11/01/20 02:30:01 PM,100.84,66.219,,,,,
12433,11/01/20 02:30:02 PM,103.13,66.269,,,,,
12434,11/01/20 02:30:03 PM,104.45,66.219,,,,,
12435,11/01/20 02:30:04 PM,105.11,66.269,,,,,
12436,11/01/20 02:30:05 PM,105.11,66.219,,,,,
12437,11/01/20 02:30:06 PM,105.76,66.219,,,,,
12438,11/01/20 02:30:07 PM,104.78,66.219,,,,,
12439,11/01/20 02:30:08 PM,103.79,66.269,,,,,
12440,11/01/20 02:30:09 PM,102.15,66.219,,,,,
12441,11/01/20 02:30:10 PM,100.18,66.219,,,,,
12442,11/01/20 02:30:11 PM,98.54,66.219,,,,,
12443,11/01/20 02:30:12 PM,96.90,66.219,,,,,
12444,11/01/20 02:30:13 PM,96.58,66.219,,,,,
12445,11/01/20 02:30:14 PM,95.27,66.219,,,,,
12446,11/01/20 02:30:15 PM,95.60,66.219,,,,,
12447,11/01/20 02:30:16 PM,96.58,66.219,,,,,
12448,11/01/20 02:30:17 PM,96.58,66.219,,,,,
12449,11/01/20 02:30:18 PM,96.90,66.219,,,,,
12450,11/01/20 02:30:19 PM,97.23,66.219,,,,,
12451,11/01/20 02:30:20 PM,97.56,66.219,,,,,
12452,11/01/20 02:30:21 PM,97.23,66.219,,,,,
12453,11/01/20 02:30:22 PM,96.90,66.219,,,,,
12454,11/01/20 02:30:23 PM,96.25,66.169,,,,,
12455,11/01/20 02:30:24 PM,95.60,66.219,,,,,
12456,11/01/20 02:30:25 PM,95.60,66.219,,,,,
12457,11/01/20 02:30:26 PM,95.27,66.169,,,,,
12458,11/01/20 02:30:27 PM,95.27,66.219,,,,,
12459,11/01/20 02:30:28 PM,96.90,66.219,,,,,
12460,11/01/20 02:30:29 PM,96.90,66.219,,,,,
12461,11/01/20 02:30:30 PM,96.90,66.219,,,,,
12462,11/01/20 02:30:31 PM,96.25,66.219,,,,,
12463,11/01/20 02:30:32 PM,97.23,66.169,,,,,
12464,11/01/20 02:30:33 PM,97.89,66.219,,,,,
12465,11/01/20 02:30:34 PM,98.87,66.219,,,,,
12466,11/01/20 02:30:35 PM,100.51,66.219,,,,,
12467,11/01/20 02:30:36 PM,101.17,66.219,,,,,
12468,11/01/20 02:30:37 PM,100.51,66.219,,,,,
12469,11/01/20 02:30:38 PM,100.84,66.219,,,,,
12470,11/01/20 02:30:39 PM,101.17,66.219,,,,,
12471,11/01/20 02:30:40 PM,100.84,66.219,,,,,
12472,11/01/20 02:30:41 PM,100.51,66.219,,,,,
12473,11/01/20 02:30:42 PM,99.85,66.169,,,,,
12474,11/01/20 02:30:43 PM,99.53,66.169,,,,,
12475,11/01/20 02:30:44 PM,99.53,66.219,,,,,
12476,11/01/20 02:30:45 PM,99.85,66.219,,,,,
12477,11/01/20 02:30:46 PM,99.20,66.219,,,,,
12478,11/01/20 02:30:47 PM,99.20,66.219,,,,,
12479,11/01/20 02:30:48 PM,98.87,66.219,,,,,
12480,11/01/20 02:30:49 PM,98.54,66.219,,,,,
12481,11/01/20 02:30:50 PM,98.21,66.219,,,,,
12482,11/01/20 02:30:51 PM,97.23,66.219,,,,,
12483,11/01/20 02:30:52 PM,96.25,66.219,,,,,
12484,11/01/20 02:30:53 PM,95.27,66.219,,,,,
12485,11/01/20 02:30:54 PM,93.96,66.219,,,,,
12486,11/01/20 02:30:55 PM,92.33,66.219,,,,,
12487,11/01/20 02:30:56 PM,90.69,66.219,,,,,
12488,11/01/20 02:30:57 PM,89.71,66.269,,,,,
12489,11/01/20 02:30:58 PM,88.73,66.269,,,,,
12490,11/01/20 02:30:59 PM,88.08,66.269,,,,,
12491,11/01/20 02:31:00 PM,89.06,66.269,,,,,
12492,11/01/20 02:31:01 PM,88.41,66.269,,,,,
12493,11/01/20 02:31:02 PM,87.75,66.269,,,,,
12494,11/01/20 02:31:03 PM,89.06,66.269,,,,,
12495,11/01/20 02:31:04 PM,91.02,66.269,,,,,
12496,11/01/20 02:31:05 PM,92.00,66.269,,,,,
12497,11/01/20 02:31:06 PM,92.98,66.269,,,,,
12498,11/01/20 02:31:07 PM,93.31,66.269,,,,,
12499,11/01/20 02:31:08 PM,93.63,66.320,,,,,
12500,11/01/20 02:31:09 PM,93.96,66.269,,,,,
12501,11/01/20 02:31:10 PM,93.63,66.269,,,,,
12502,11/01/20 02:31:11 PM,93.96,66.320,,,,,
12503,11/01/20 02:31:12 PM,92.98,66.320,,,,,
12504,11/01/20 02:31:13 PM,92.98,66.269,,,,,
12505,11/01/20 02:31:14 PM,93.96,66.320,,,,,
12506,11/01/20 02:31:15 PM,93.31,66.320,,,,,
12507,11/01/20 02:31:16 PM,91.02,66.320,,,,,
12508,11/01/20 02:31:17 PM,90.04,66.320,,,,,
12509,11/01/20 02:31:18 PM,88.73,66.320,,,,,
12510,11/01/20 02:31:19 PM,87.43,66.320,,,,,
12511,11/01/20 02:31:20 PM,85.80,66.320,,,,,
12512,11/01/20 02:31:21 PM,85.80,66.320,,,,,
12513,11/01/20 02:31:22 PM,85.47,66.320,,,,,
12514,11/01/20 02:31:23 PM,85.14,66.320,,,,,
12515,11/01/20 02:31:24 PM,85.80,66.320,,,,,
12516,11/01/20 02:31:25 PM,84.49,66.320,,,,,
12517,11/01/20 02:31:26 PM,84.16,66.370,,,,,
12518,11/01/20 02:31:27 PM,83.51,66.320,,,,,
12519,11/01/20 02:31:28 PM,83.84,66.320,,,,,
12520,11/01/20 02:31:29 PM,83.19,66.370,,,,,
12521,11/01/20 02:31:30 PM,84.16,66.370,,,,,
12522,11/01/20 02:31:31 PM,84.82,66.320,,,,,
12523,11/01/20 02:31:32 PM,85.14,66.320,,,,,
12524,11/01/20 02:31:33 PM,85.47,66.320,,,,,
12525,11/01/20 02:31:34 PM,85.80,66.370,,,,,
12526,11/01/20 02:31:35 PM,84.82,66.370,,,,,
12527,11/01/20 02:31:36 PM,84.82,66.320,,,,,
12528,11/01/20 02:31:37 PM,85.80,66.320,,,,,
12529,11/01/20 02:31:38 PM,86.77,66.370,,,,,
12530,11/01/20 02:31:39 PM,87.43,66.320,,,,,
12531,11/01/20 02:31:40 PM,87.75,66.320,,,,,
12532,11/01/20 02:31:41 PM,87.75,66.370,,,,,
12533,11/01/20 02:31:42 PM,87.75,66.320,,,,,
12534,11/01/20 02:31:43 PM,88.08,66.320,,,,,
12535,11/01/20 02:31:44 PM,88.41,66.370,,,,,
12536,11/01/20 02:31:45 PM,88.41,66.320,,,,,
12537,11/01/20 02:31:46 PM,89.06,66.320,,,,,
12538,11/01/20 02:31:47 PM,90.04,66.320,,,,,
12539,11/01/20 02:31:48 PM,91.02,66.320,,,,,
12540,11/01/20 02:31:49 PM,91.67,66.370,,,,,
12541,11/01/20 02:31:50 PM,91.67,66.370,,,,,
12542,11/01/20 02:31:51 PM,92.98,66.320,,,,,
12543,11/01/20 02:31:52 PM,93.63,66.370,,,,,
12544,11/01/20 02:31:53 PM,93.96,66.320,,,,,
12545,11/01/20 02:31:54 PM,94.94,66.320,,,,,
12546,11/01/20 02:31:55 PM,95.27,66.320,,,,,
12547,11/01/20 02:31:56 PM,95.27,66.370,,,,,
12548,11/01/20 02:31:57 PM,94.94,66.370,,,,,
12549,11/01/20 02:31:58 PM,94.29,66.370,,,,,
12550,11/01/20 02:31:59 PM,94.29,66.370,,,,,
12551,11/01/20 02:32:00 PM,94.29,66.370,,,,,
12552,11/01/20 02:32:01 PM,94.94,66.370,,,,,
12553,11/01/20 02:32:02 PM,95.60,66.370,,,,,
12554,11/01/20 02:32:03 PM,96.25,66.370,,,,,
12555,11/01/20 02:32:04 PM,96.90,66.370,,,,,
12556,11/01/20 02:32:05 PM,96.90,66.370,,,,,
12557,11/01/20 02:32:06 PM,96.90,66.370,,,,,
12558,11/01/20 02:32:07 PM,97.23,66.370,,,,,
12559,11/01/20 02:32:08 PM,97.56,66.370,,,,,
12560,11/01/20 02:32:09 PM,96.90,66.420,,,,,
12561,11/01/20 02:32:10 PM,96.90,66.420,,,,,
12562,11/01/20 02:32:11 PM,96.90,66.420,,,,,
12563,11/01/20 02:32:12 PM,95.92,66.420,,,,,
12564,11/01/20 02:32:13 PM,95.60,66.420,,,,,
12565,11/01/20 02:32:14 PM,95.60,66.420,,,,,
12566,11/01/20 02:32:15 PM,95.60,66.420,,,,,
12567,11/01/20 02:32:16 PM,95.60,66.420,,,,,
12568,11/01/20 02:32:17 PM,96.25,66.420,,,,,
12569,11/01/20 02:32:18 PM,96.90,66.420,,,,,
12570,11/01/20 02:32:19 PM,96.58,66.471,,,,,
12571,11/01/20 02:32:20 PM,97.23,66.471,,,,,
12572,11/01/20 02:32:21 PM,95.92,66.471,,,,,
12573,11/01/20 02:32:22 PM,94.61,66.471,,,,,
12574,11/01/20 02:32:23 PM,93.31,66.471,,,,,
12575,11/01/20 02:32:24 PM,92.33,66.471,,,,,
12576,11/01/20 02:32:25 PM,91.34,66.471,,,,,
12577,11/01/20 02:32:26 PM,90.36,66.521,,,,,
12578,11/01/20 02:32:27 PM,88.73,66.521,,,,,
12579,11/01/20 02:32:28 PM,88.73,66.521,,,,,
12580,11/01/20 02:32:29 PM,89.06,66.521,,,,,
12581,11/01/20 02:32:30 PM,89.39,66.521,,,,,
12582,11/01/20 02:32:31 PM,88.73,66.521,,,,,
12583,11/01/20 02:32:32 PM,88.73,66.572,,,,,
12584,11/01/20 02:32:33 PM,87.75,66.572,,,,,
12585,11/01/20 02:32:34 PM,87.75,66.572,,,,,
12586,11/01/20 02:32:35 PM,88.08,66.572,,,,,
12587,11/01/20 02:32:36 PM,88.73,66.572,,,,,
12588,11/01/20 02:32:37 PM,90.04,66.623,,,,,
12589,11/01/20 02:32:38 PM,90.04,66.572,,,,,
12590,11/01/20 02:32:39 PM,90.69,66.623,,,,,
12591,11/01/20 02:32:40 PM,91.34,66.623,,,,,
12592,11/01/20 02:32:41 PM,91.67,66.623,,,,,
12593,11/01/20 02:32:42 PM,91.02,66.623,,,,,
12594,11/01/20 02:32:43 PM,92.00,66.623,,,,,
12595,11/01/20 02:32:44 PM,90.69,66.623,,,,,
12596,11/01/20 02:32:45 PM,90.36,66.623,,,,,
12597,11/01/20 02:32:46 PM,90.04,66.623,,,,,
12598,11/01/20 02:32:47 PM,91.02,66.673,,,,,
12599,11/01/20 02:32:48 PM,91.34,66.673,,,,,
12600,11/01/20 02:32:49 PM,90.36,66.673,,,,,
12601,11/01/20 02:32:50 PM,88.73,66.673,,,,,
12602,11/01/20 02:32:51 PM,87.75,66.673,,,,,
12603,11/01/20 02:32:52 PM,86.45,66.673,,,,,
12604,11/01/20 02:32:53 PM,86.45,66.673,,,,,
12605,11/01/20 02:32:54 PM,86.45,66.673,,,,,
12606,11/01/20 02:32:55 PM,87.10,66.673,,,,,
12607,11/01/20 02:32:56 PM,87.10,66.673,,,,,
12608,11/01/20 02:32:57 PM,88.41,66.673,,,,,
12609,11/01/20 02:32:58 PM,88.41,66.724,,,,,
12610,11/01/20 02:32:59 PM,87.75,66.724,,,,,
12611,11/01/20 02:33:00 PM,87.75,66.724,,,,,
12612,11/01/20 02:33:01 PM,87.75,66.724,,,,,
12613,11/01/20 02:33:02 PM,87.75,66.724,,,,,
12614,11/01/20 02:33:03 PM,89.06,66.775,,,,,
12615,11/01/20 02:33:04 PM,90.36,66.775,,,,,
12616,11/01/20 02:33:05 PM,90.69,66.724,,,,,
12617,11/01/20 02:33:06 PM,91.02,66.775,,,,,
12618,11/01/20 02:33:07 PM,92.00,66.775,,,,,
12619,11/01/20 02:33:08 PM,92.33,66.775,,,,,
12620,11/01/20 02:33:09 PM,92.65,66.775,,,,,
12621,11/01/20 02:33:10 PM,92.33,66.826,,,,,
12622,11/01/20 02:33:11 PM,91.67,66.826,,,,,
12623,11/01/20 02:33:12 PM,91.34,66.826,,,,,
12624,11/01/20 02:33:13 PM,90.69,66.826,,,,,
